TREND,DATETIME_UTC,WOEID,LOCATION_NAME,TREND_POSITION
#TrumpShutdown,2018-01-19 20:15:30,2452078,Minneapolis,2
#TrumpShutdown,2018-01-19 20:15:31,23424935,Puerto Rico,6
#TrumpShutdown,2018-01-19 20:15:31,23424977,United States,2
#TrumpShutdown,2018-01-19 20:15:31,2466256,Orlando,2
#TrumpShutdown,2018-01-19 20:15:32,2487610,Salt Lake City,10
#TrumpShutdown,2018-01-19 20:15:33,2367105,Boston,1
#TrumpShutdown,2018-01-19 20:15:33,2397816,El Paso,6
#TrumpShutdown,2018-01-19 20:15:33,2428344,Jacksonville,2
#TrumpShutdown,2018-01-19 20:15:33,2441472,Long Beach,31
#TrumpShutdown,2018-01-19 20:15:34,2381475,Cleveland,2
#TrumpShutdown,2018-01-19 20:15:34,2391585,Detroit,8
#TrumpShutdown,2018-01-19 20:15:34,2414469,Greensboro,3
#TrumpShutdown,2018-01-19 20:15:34,2450022,Miami,3
#TrumpShutdown,2018-01-19 20:15:34,2451822,Milwaukee,6
#TrumpShutdown,2018-01-19 20:15:35,2428184,Jackson,4
#TrumpShutdown,2018-01-19 20:15:35,2458410,New Haven,3
#TrumpShutdown,2018-01-19 20:15:35,2473224,Pittsburgh,11
#TrumpShutdown,2018-01-19 20:15:36,2449323,Memphis,33
#TrumpShutdown,2018-01-19 20:15:36,2457170,Nashville,34
#TrumpShutdown,2018-01-19 20:15:36,2458833,New Orleans,33
#TrumpShutdown,2018-01-19 20:15:36,2477058,Providence,2
#TrumpShutdown,2018-01-19 20:15:36,2486340,Sacramento,3
#TrumpShutdown,2018-01-19 20:15:36,2486982,St. Louis,3
#TrumpShutdown,2018-01-19 20:15:37,2471217,Philadelphia,1
#TrumpShutdown,2018-01-19 20:15:38,2480894,Richmond,2
#TrumpShutdown,2018-01-19 20:15:38,2487956,San Francisco,1
#TrumpShutdown,2018-01-19 20:15:38,2503713,Tallahassee,2
#TrumpShutdown,2018-01-19 20:15:38,2503863,Tampa,2
#TrumpShutdown,2018-01-19 20:15:38,2508428,Tucson,5
#TrumpShutdown,2018-01-19 20:15:42,23424984,Vietnam,3
#TrumpShutdown,2018-01-19 20:20:05,1,Worldwide,2
#TrumpShutdown,2018-01-19 20:20:05,8775,Calgary,32
#TrumpShutdown,2018-01-19 20:20:05,9807,Vancouver,31
#TrumpShutdown,2018-01-19 20:20:06,2972,Winnipeg,30
#TrumpShutdown,2018-01-19 20:20:06,3444,Quebec,19
#TrumpShutdown,2018-01-19 20:20:06,3534,Montreal,27
#TrumpShutdown,2018-01-19 20:20:06,4118,Toronto,20
#TrumpShutdown,2018-01-19 20:20:07,8676,Edmonton,31
#TrumpShutdown,2018-01-19 20:20:21,1252351,Can Tho,3
#TrumpShutdown,2018-01-19 20:20:24,1252431,Ho Chi Minh City,3
#TrumpShutdown,2018-01-19 20:20:25,1236594,Hanoi,3
#TrumpShutdown,2018-01-19 20:20:25,2364559,Birmingham,4
#TrumpShutdown,2018-01-19 20:20:26,1236690,Hai Phong,3
#TrumpShutdown,2018-01-19 20:20:26,1252376,Da Nang,3
#TrumpShutdown,2018-01-19 20:20:26,2383489,Colorado Springs,32
#TrumpShutdown,2018-01-19 20:20:26,2478307,Raleigh,2
#TrumpShutdown,2018-01-19 20:20:27,2358820,Baltimore,33
#TrumpShutdown,2018-01-19 20:20:27,2359991,Baton Rouge,8
#TrumpShutdown,2018-01-19 20:20:27,2379574,Chicago,2
#TrumpShutdown,2018-01-19 20:20:28,23424775,Canada,50
#TrumpShutdown,2018-01-19 20:20:28,2383660,Columbus,33
#TrumpShutdown,2018-01-19 20:20:28,2388929,Dallas-Ft. Worth,5
#TrumpShutdown,2018-01-19 20:20:28,2407517,Fresno,31
#TrumpShutdown,2018-01-19 20:20:28,2418046,Harrisburg,2
#TrumpShutdown,2018-01-19 20:20:29,2423945,Honolulu,31
#TrumpShutdown,2018-01-19 20:20:29,2430683,Kansas City,33
#TrumpShutdown,2018-01-19 20:20:29,2452078,Minneapolis,2
#TrumpShutdown,2018-01-19 20:20:29,2466256,Orlando,2
#TrumpShutdown,2018-01-19 20:20:30,2442047,Los Angeles,3
#TrumpShutdown,2018-01-19 20:20:30,2460389,Norfolk,3
#TrumpShutdown,2018-01-19 20:20:30,2487610,Salt Lake City,10
#TrumpShutdown,2018-01-19 20:20:31,2514815,Washington,5
#TrumpShutdown,2018-01-19 20:20:32,23424935,Puerto Rico,6
#TrumpShutdown,2018-01-19 20:20:32,2397816,El Paso,6
#TrumpShutdown,2018-01-19 20:20:32,2428344,Jacksonville,2
#TrumpShutdown,2018-01-19 20:20:32,2441472,Long Beach,31
#TrumpShutdown,2018-01-19 20:20:33,23424977,United States,2
#TrumpShutdown,2018-01-19 20:20:33,2367105,Boston,1
#TrumpShutdown,2018-01-19 20:20:33,2450022,Miami,3
#TrumpShutdown,2018-01-19 20:20:34,2381475,Cleveland,2
#TrumpShutdown,2018-01-19 20:20:34,2391585,Detroit,8
#TrumpShutdown,2018-01-19 20:20:34,2428184,Jackson,4
#TrumpShutdown,2018-01-19 20:20:34,2451822,Milwaukee,6
#TrumpShutdown,2018-01-19 20:20:34,2458410,New Haven,3
#TrumpShutdown,2018-01-19 20:20:34,2473224,Pittsburgh,11
#TrumpShutdown,2018-01-19 20:20:35,2414469,Greensboro,3
#TrumpShutdown,2018-01-19 20:20:35,2449323,Memphis,32
#TrumpShutdown,2018-01-19 20:20:35,2457170,Nashville,33
#TrumpShutdown,2018-01-19 20:20:35,2477058,Providence,2
#TrumpShutdown,2018-01-19 20:20:35,2486340,Sacramento,3
#TrumpShutdown,2018-01-19 20:20:35,2486982,St. Louis,3
#TrumpShutdown,2018-01-19 20:20:36,2458833,New Orleans,33
#TrumpShutdown,2018-01-19 20:20:36,2480894,Richmond,2
#TrumpShutdown,2018-01-19 20:20:37,2471217,Philadelphia,1
#TrumpShutdown,2018-01-19 20:20:37,2487956,San Francisco,1
#TrumpShutdown,2018-01-19 20:20:37,2503713,Tallahassee,2
#TrumpShutdown,2018-01-19 20:20:37,2508428,Tucson,5
#TrumpShutdown,2018-01-19 20:20:38,2503863,Tampa,2
#TrumpShutdown,2018-01-19 20:20:43,23424984,Vietnam,3
#TrumpShutdown,2018-01-19 20:25:04,1,Worldwide,2
#TrumpShutdown,2018-01-19 20:25:06,3444,Quebec,50
#TrumpShutdown,2018-01-19 20:25:20,1252351,Can Tho,3
#TrumpShutdown,2018-01-19 20:25:24,1236594,Hanoi,3
#TrumpShutdown,2018-01-19 20:25:24,1236690,Hai Phong,3
#TrumpShutdown,2018-01-19 20:25:24,1252376,Da Nang,3
#TrumpShutdown,2018-01-19 20:25:26,1252431,Ho Chi Minh City,3
#TrumpShutdown,2018-01-19 20:25:26,2364559,Birmingham,4
#TrumpShutdown,2018-01-19 20:25:26,2383489,Colorado Springs,32
#TrumpShutdown,2018-01-19 20:25:27,2358820,Baltimore,32
#TrumpShutdown,2018-01-19 20:25:27,2379574,Chicago,2
#TrumpShutdown,2018-01-19 20:25:27,2383660,Columbus,33
#TrumpShutdown,2018-01-19 20:25:27,2478307,Raleigh,2
#TrumpShutdown,2018-01-19 20:25:28,23424775,Canada,50
#TrumpShutdown,2018-01-19 20:25:28,2418046,Harrisburg,2
#TrumpShutdown,2018-01-19 20:25:29,2359991,Baton Rouge,8
#TrumpShutdown,2018-01-19 20:25:29,2388929,Dallas-Ft. Worth,5
#TrumpShutdown,2018-01-19 20:25:29,2397816,El Paso,6
#TrumpShutdown,2018-01-19 20:25:29,2452078,Minneapolis,2
#TrumpShutdown,2018-01-19 20:25:29,2466256,Orlando,2
#TrumpShutdown,2018-01-19 20:25:29,2487610,Salt Lake City,10
#TrumpShutdown,2018-01-19 20:25:30,2407517,Fresno,31
#TrumpShutdown,2018-01-19 20:25:30,2428344,Jacksonville,2
#TrumpShutdown,2018-01-19 20:25:30,2441472,Long Beach,31
#TrumpShutdown,2018-01-19 20:25:31,2428184,Jackson,4
#TrumpShutdown,2018-01-19 20:25:31,2430683,Kansas City,31
#TrumpShutdown,2018-01-19 20:25:31,2442047,Los Angeles,2
#TrumpShutdown,2018-01-19 20:25:31,2450022,Miami,3
#TrumpShutdown,2018-01-19 20:25:32,2451822,Milwaukee,6
#TrumpShutdown,2018-01-19 20:25:32,2457170,Nashville,33
#TrumpShutdown,2018-01-19 20:25:32,2458410,New Haven,3
#TrumpShutdown,2018-01-19 20:25:32,2460389,Norfolk,3
#TrumpShutdown,2018-01-19 20:25:32,2514815,Washington,5
#TrumpShutdown,2018-01-19 20:25:33,2367105,Boston,1
#TrumpShutdown,2018-01-19 20:25:33,2473224,Pittsburgh,11
#TrumpShutdown,2018-01-19 20:25:33,2480894,Richmond,2
#TrumpShutdown,2018-01-19 20:25:33,2487956,San Francisco,1
#TrumpShutdown,2018-01-19 20:25:34,23424935,Puerto Rico,6
#TrumpShutdown,2018-01-19 20:25:34,2381475,Cleveland,2
#TrumpShutdown,2018-01-19 20:25:34,2477058,Providence,2
#TrumpShutdown,2018-01-19 20:25:34,2486340,Sacramento,3
#TrumpShutdown,2018-01-19 20:25:34,2508428,Tucson,5
#TrumpShutdown,2018-01-19 20:25:35,23424977,United States,2
#TrumpShutdown,2018-01-19 20:25:35,2391585,Detroit,8
#TrumpShutdown,2018-01-19 20:25:35,2486982,St. Louis,3
#TrumpShutdown,2018-01-19 20:25:36,2414469,Greensboro,3
#TrumpShutdown,2018-01-19 20:25:37,2449323,Memphis,32
#TrumpShutdown,2018-01-19 20:25:37,2458833,New Orleans,32
#TrumpShutdown,2018-01-19 20:25:38,2471217,Philadelphia,1
#TrumpShutdown,2018-01-19 20:25:39,2503713,Tallahassee,2
#TrumpShutdown,2018-01-19 20:25:39,2503863,Tampa,2
#TrumpShutdown,2018-01-19 20:25:42,23424984,Vietnam,3
#TrumpShutdown,2018-01-19 20:30:05,1,Worldwide,2
#TrumpShutdown,2018-01-19 20:30:05,3444,Quebec,50
#TrumpShutdown,2018-01-19 20:30:06,2972,Winnipeg,50
#TrumpShutdown,2018-01-19 20:30:06,3534,Montreal,48
#TrumpShutdown,2018-01-19 20:30:06,4118,Toronto,50
#TrumpShutdown,2018-01-19 20:30:22,1252351,Can Tho,3
#TrumpShutdown,2018-01-19 20:30:23,1236594,Hanoi,3
#TrumpShutdown,2018-01-19 20:30:23,1236690,Hai Phong,2
#TrumpShutdown,2018-01-19 20:30:24,1252376,Da Nang,3
#TrumpShutdown,2018-01-19 20:30:26,2358820,Baltimore,31
#TrumpShutdown,2018-01-19 20:30:26,2364559,Birmingham,4
#TrumpShutdown,2018-01-19 20:30:27,1252431,Ho Chi Minh City,3
#TrumpShutdown,2018-01-19 20:30:27,2379574,Chicago,2
#TrumpShutdown,2018-01-19 20:30:27,2383660,Columbus,10
#TrumpShutdown,2018-01-19 20:30:27,2418046,Harrisburg,2
#TrumpShutdown,2018-01-19 20:30:28,2359991,Baton Rouge,8
#TrumpShutdown,2018-01-19 20:30:28,2383489,Colorado Springs,32
#TrumpShutdown,2018-01-19 20:30:28,2452078,Minneapolis,2
#TrumpShutdown,2018-01-19 20:30:28,2478307,Raleigh,2
#TrumpShutdown,2018-01-19 20:30:29,23424775,Canada,47
#TrumpShutdown,2018-01-19 20:30:29,2388929,Dallas-Ft. Worth,5
#TrumpShutdown,2018-01-19 20:30:29,2407517,Fresno,32
#TrumpShutdown,2018-01-19 20:30:29,2466256,Orlando,2
#TrumpShutdown,2018-01-19 20:30:29,2487610,Salt Lake City,10
#TrumpShutdown,2018-01-19 20:30:30,2430683,Kansas City,31
#TrumpShutdown,2018-01-19 20:30:31,2397816,El Paso,6
#TrumpShutdown,2018-01-19 20:30:31,2428344,Jacksonville,2
#TrumpShutdown,2018-01-19 20:30:31,2441472,Long Beach,30
#TrumpShutdown,2018-01-19 20:30:31,2442047,Los Angeles,2
#TrumpShutdown,2018-01-19 20:30:31,2460389,Norfolk,3
#TrumpShutdown,2018-01-19 20:30:32,2450022,Miami,3
#TrumpShutdown,2018-01-19 20:30:32,2451822,Milwaukee,6
#TrumpShutdown,2018-01-19 20:30:32,2458410,New Haven,3
#TrumpShutdown,2018-01-19 20:30:32,2514815,Washington,5
#TrumpShutdown,2018-01-19 20:30:33,2428184,Jackson,4
#TrumpShutdown,2018-01-19 20:30:33,2473224,Pittsburgh,11
#TrumpShutdown,2018-01-19 20:30:33,2477058,Providence,2
#TrumpShutdown,2018-01-19 20:30:34,2457170,Nashville,33
#TrumpShutdown,2018-01-19 20:30:34,2486340,Sacramento,3
#TrumpShutdown,2018-01-19 20:30:34,2486982,St. Louis,3
#TrumpShutdown,2018-01-19 20:30:35,23424935,Puerto Rico,5
#TrumpShutdown,2018-01-19 20:30:35,23424977,United States,2
#TrumpShutdown,2018-01-19 20:30:35,2480894,Richmond,2
#TrumpShutdown,2018-01-19 20:30:35,2487956,San Francisco,1
#TrumpShutdown,2018-01-19 20:30:36,2367105,Boston,1
#TrumpShutdown,2018-01-19 20:30:36,2508428,Tucson,5
#TrumpShutdown,2018-01-19 20:30:37,2381475,Cleveland,2
#TrumpShutdown,2018-01-19 20:30:37,2391585,Detroit,8
#TrumpShutdown,2018-01-19 20:30:38,2414469,Greensboro,3
#TrumpShutdown,2018-01-19 20:30:39,2449323,Memphis,32
#TrumpShutdown,2018-01-19 20:30:39,2458833,New Orleans,31
#TrumpShutdown,2018-01-19 20:30:40,23424984,Vietnam,2
#TrumpShutdown,2018-01-19 20:30:40,2471217,Philadelphia,1
#TrumpShutdown,2018-01-19 20:30:41,2503713,Tallahassee,2
#TrumpShutdown,2018-01-19 20:30:42,2503863,Tampa,2
#TrumpShutdown,2018-01-19 20:35:04,2972,Winnipeg,50
#TrumpShutdown,2018-01-19 20:35:04,3369,Ottawa,49
#TrumpShutdown,2018-01-19 20:35:04,3444,Quebec,47
#TrumpShutdown,2018-01-19 20:35:05,1,Worldwide,2
#TrumpShutdown,2018-01-19 20:35:05,3534,Montreal,48
#TrumpShutdown,2018-01-19 20:35:05,4118,Toronto,48
#TrumpShutdown,2018-01-19 20:35:05,8676,Edmonton,50
#TrumpShutdown,2018-01-19 20:35:20,1252351,Can Tho,2
#TrumpShutdown,2018-01-19 20:35:21,1236594,Hanoi,2
#TrumpShutdown,2018-01-19 20:35:22,1236690,Hai Phong,2
#TrumpShutdown,2018-01-19 20:35:22,1252431,Ho Chi Minh City,2
#TrumpShutdown,2018-01-19 20:35:23,1252376,Da Nang,2
#TrumpShutdown,2018-01-19 20:35:25,2358820,Baltimore,31
#TrumpShutdown,2018-01-19 20:35:25,2364559,Birmingham,4
#TrumpShutdown,2018-01-19 20:35:25,2383489,Colorado Springs,30
#TrumpShutdown,2018-01-19 20:35:26,2359991,Baton Rouge,8
